datetime,BTCUSDT,ETHUSDT
2023-11-25 10:36:00,37677.52,2077.58
2023-11-25 10:37:00,37672.4,2076.98
2023-11-25 10:38:00,37650.0,2075.41
2023-11-25 10:39:00,37662.0,2077.09
2023-11-25 10:40:00,37662.0,2077.05
2023-11-25 10:41:00,37666.19,2077.05
2023-11-25 10:42:00,37669.64,2077.05
2023-11-25 10:43:00,37669.64,2075.44
2023-11-25 10:44:00,37654.92,2075.2
2023-11-25 10:45:00,37659.79,2075.2
2023-11-25 10:46:00,37667.43,2075.2
2023-11-25 10:47:00,37665.69,2075.2
2023-11-25 10:48:00,37670.69,2075.2
2023-11-25 10:49:00,37682.97,2075.2
2023-11-25 10:50:00,37661.26,2075.2
2023-11-25 10:51:00,37652.16,2075.2
2023-11-25 10:52:00,37656.12,2075.2
2023-11-25 10:53:00,37677.0,2075.2
2023-11-25 10:54:00,37676.99,2075.23
2023-11-25 10:55:00,37671.45,2076.65
2023-11-25 10:56:00,37686.19,2076.65
2023-11-25 10:57:00,37686.9,2075.0
2023-11-25 10:58:00,37687.02,2075.0
2023-11-25 10:59:00,37686.4,2076.48
2023-11-25 11:00:00,37693.25,2076.48
2023-11-25 11:01:00,37688.21,2076.48
2023-11-25 11:02:00,37700.64,2076.48
2023-11-25 11:03:00,37693.98,2076.48
2023-11-25 11:04:00,37693.94,2076.48
2023-11-25 11:05:00,37715.78,2076.48
2023-11-25 11:06:00,37702.03,2076.48
2023-11-25 11:07:00,37696.31,2076.84
2023-11-25 11:08:00,37696.35,2076.84
2023-11-25 11:09:00,37710.66,2076.43
2023-11-25 11:10:00,37710.67,2076.43
2023-11-25 11:11:00,37716.23,2076.43
2023-11-25 11:12:00,37716.23,2076.43
2023-11-25 11:13:00,37695.19,2076.43
2023-11-25 11:14:00,37713.52,2076.43
2023-11-25 11:15:00,37695.26,2076.43
2023-11-25 11:16:00,37706.94,2076.43
2023-11-25 11:17:00,37706.94,2076.43
2023-11-25 11:18:00,37705.16,2076.43
2023-11-25 11:19:00,37677.69,2074.05
2023-11-25 11:20:00,37677.69,2074.0
2023-11-25 11:21:00,37686.95,2073.02
2023-11-25 11:22:00,37671.83,2072.85
2023-11-25 11:23:00,37653.26,2072.52
2023-11-25 11:24:00,37646.88,2072.33
2023-11-25 11:25:00,37646.54,2072.08
2023-11-25 11:26:00,37638.46,2070.97
2023-11-25 11:27:00,37639.11,2069.89
2023-11-25 11:28:00,37638.17,2069.89
2023-11-25 11:29:00,37648.42,2072.76
2023-11-25 11:30:00,37654.0,2072.77
2023-11-25 11:31:00,37640.6,2072.77
2023-11-25 11:32:00,37653.58,2072.77
2023-11-25 11:33:00,37663.31,2072.77
2023-11-25 11:34:00,37639.33,2071.94
2023-11-25 11:35:00,37645.88,2071.25
2023-11-25 11:36:00,37648.14,2071.13
2023-11-25 11:37:00,37622.72,2069.15
2023-11-25 11:38:00,37622.9,2069.15
2023-11-25 11:39:00,37636.32,2069.15
2023-11-25 11:40:00,37613.39,2068.97
2023-11-25 11:41:00,37613.13,2068.45
2023-11-25 11:42:00,37608.06,2068.66
2023-11-25 11:43:00,37594.9,2068.2
2023-11-25 11:44:00,37613.82,2066.64
2023-11-25 11:45:00,37599.69,2067.75
2023-11-25 11:46:00,37615.26,2069.74
2023-11-25 11:47:00,37601.05,2069.74
2023-11-25 11:48:00,37600.85,2069.74
2023-11-25 11:49:00,37614.81,2069.74
2023-11-25 11:50:00,37627.14,2069.74
2023-11-25 11:51:00,37626.87,2069.85
2023-11-25 11:52:00,37616.61,2069.85
2023-11-25 11:53:00,37616.61,2069.85
2023-11-25 11:54:00,37637.85,2070.29
2023-11-25 11:55:00,37637.87,2070.29
2023-11-25 11:56:00,37637.87,2070.29
2023-11-25 11:57:00,37632.6,2070.29
2023-11-25 11:58:00,37630.01,2070.29
2023-11-25 11:59:00,37656.37,2070.58
2023-11-25 12:00:00,37647.18,2070.59
2023-11-25 12:01:00,37639.37,2070.59
2023-11-25 12:02:00,37655.14,2071.12
2023-11-25 12:03:00,37662.24,2071.12
2023-11-25 12:04:00,37664.99,2072.21
2023-11-25 12:05:00,37664.99,2072.23
2023-11-25 12:06:00,37655.04,2072.24
2023-11-25 12:07:00,37669.51,2072.55
2023-11-25 12:08:00,37661.56,2072.85
2023-11-25 12:09:00,37655.5,2073.02
2023-11-25 12:10:00,37671.06,2073.02
2023-11-25 12:11:00,37655.82,2073.02
2023-11-25 12:12:00,37671.34,2073.02
2023-11-25 12:13:00,37661.1,2073.82
2023-11-25 12:14:00,37673.93,2073.82
2023-11-25 12:15:00,37673.76,2073.82
2023-11-25 12:16:00,37670.22,2073.36
2023-11-25 12:17:00,37668.86,2073.36
2023-11-25 12:18:00,37664.27,2075.08
2023-11-25 12:19:00,37679.92,2074.38
2023-11-25 12:20:00,37670.06,2074.62
2023-11-25 12:21:00,37670.96,2076.11
2023-11-25 12:22:00,37672.3,2076.11
2023-11-25 12:23:00,37680.0,2076.11
2023-11-25 12:24:00,37680.01,2076.11
2023-11-25 12:25:00,37680.03,2076.11
2023-11-25 12:26:00,37680.03,2076.11
2023-11-25 12:27:00,37692.3,2076.11
2023-11-25 12:28:00,37685.01,2076.11
2023-11-25 12:29:00,37685.0,2075.58
2023-11-25 12:30:00,37685.0,2075.54
2023-11-25 12:31:00,37667.68,2074.23
2023-11-25 12:32:00,37684.24,2074.24
2023-11-25 12:33:00,37675.83,2074.63
2023-11-25 12:34:00,37689.66,2075.97
2023-11-25 12:35:00,37691.49,2075.98
2023-11-25 12:36:00,37691.49,2075.98
2023-11-25 12:37:00,37697.63,2077.34
2023-11-25 12:38:00,37701.49,2077.34
2023-11-25 12:39:00,37693.02,2075.98
2023-11-25 12:40:00,37696.12,2075.83
2023-11-25 12:41:00,37690.57,2075.83
2023-11-25 12:42:00,37706.74,2075.83
2023-11-25 12:43:00,37710.38,2076.98
2023-11-25 12:44:00,37708.63,2077.07
2023-11-25 12:45:00,37695.0,2076.02
2023-11-25 12:46:00,37695.01,2076.5
2023-11-25 12:47:00,37695.01,2076.5
2023-11-25 12:48:00,37695.01,2076.5
2023-11-25 12:49:00,37695.01,2076.5
2023-11-25 12:50:00,37694.44,2074.95
2023-11-25 12:51:00,37694.46,2074.5
2023-11-25 12:52:00,37708.11,2074.5
2023-11-25 12:53:00,37700.0,2074.5
2023-11-25 12:54:00,37700.01,2074.5
2023-11-25 12:55:00,37708.11,2074.5
2023-11-25 12:56:00,37708.42,2076.97
2023-11-25 12:57:00,37719.07,2076.04
2023-11-25 12:58:00,37725.92,2077.58
2023-11-25 12:59:00,37725.92,2076.77
2023-11-25 13:00:00,37725.92,2076.87
2023-11-25 13:01:00,37725.5,2076.87
2023-11-25 13:02:00,37714.32,2077.99
2023-11-25 13:03:00,37697.91,2077.9
2023-11-25 13:04:00,37697.9,2076.6
2023-11-25 13:05:00,37713.22,2076.47
2023-11-25 13:06:00,37695.82,2076.47
2023-11-25 13:07:00,37690.77,2076.45
2023-11-25 13:08:00,37704.17,2076.94
2023-11-25 13:09:00,37704.17,2078.0
2023-11-25 13:10:00,37709.4,2078.94
2023-11-25 13:11:00,37695.51,2078.94
2023-11-25 13:12:00,37698.57,2077.46
2023-11-25 13:13:00,37676.55,2077.46
2023-11-25 13:14:00,37698.39,2077.46
2023-11-25 13:15:00,37688.67,2077.46
2023-11-25 13:16:00,37698.74,2077.23
2023-11-25 13:17:00,37698.49,2075.69
2023-11-25 13:18:00,37691.57,2074.73
2023-11-25 13:19:00,37686.25,2074.03
2023-11-25 13:20:00,37675.16,2074.46
2023-11-25 13:21:00,37674.71,2074.46
2023-11-25 13:22:00,37675.16,2074.33
2023-11-25 13:23:00,37675.16,2073.2
2023-11-25 13:24:00,37666.99,2074.83
2023-11-25 13:25:00,37660.74,2074.77
2023-11-25 13:26:00,37660.39,2074.77
2023-11-25 13:27:00,37665.09,2074.77
2023-11-25 13:28:00,37695.19,2074.77
2023-11-25 13:29:00,37699.7,2074.77
2023-11-25 13:30:00,37686.9,2075.4
2023-11-25 13:31:00,37699.72,2075.4
2023-11-25 13:32:00,37716.77,2075.4
2023-11-25 13:33:00,37703.96,2075.4
2023-11-25 13:34:00,37703.96,2075.4
2023-11-25 13:35:00,37704.79,2077.53
2023-11-25 13:36:00,37704.79,2077.55
2023-11-25 13:37:00,37707.54,2077.55
2023-11-25 13:38:00,37706.98,2077.55
2023-11-25 13:39:00,37718.65,2077.55
2023-11-25 13:40:00,37717.95,2077.55
2023-11-25 13:41:00,37717.79,2077.55
2023-11-25 13:42:00,37726.86,2079.08
2023-11-25 13:43:00,37732.4,2078.83
2023-11-25 13:44:00,37735.88,2078.83
2023-11-25 13:45:00,37718.54,2078.83
2023-11-25 13:46:00,37729.09,2078.83
2023-11-25 13:47:00,37728.5,2078.83
2023-11-25 13:48:00,37734.29,2078.83
2023-11-25 13:49:00,37734.29,2078.55
2023-11-25 13:50:00,37736.23,2078.55
2023-11-25 13:51:00,37735.95,2078.55
2023-11-25 13:52:00,37725.05,2079.76
2023-11-25 13:53:00,37724.98,2079.76
2023-11-25 13:54:00,37735.67,2079.76
2023-11-25 13:55:00,37735.67,2079.76
2023-11-25 13:56:00,37724.98,2079.76
2023-11-25 13:57:00,37717.0,2079.76
2023-11-25 13:58:00,37716.99,2078.32
2023-11-25 13:59:00,37724.49,2078.33
2023-11-25 14:00:00,37726.8,2078.33
2023-11-25 14:01:00,37726.78,2078.33
2023-11-25 14:02:00,37726.3,2078.33
2023-11-25 14:03:00,37726.24,2078.33
2023-11-25 14:04:00,37726.15,2078.35
2023-11-25 14:05:00,37726.01,2076.36
2023-11-25 14:06:00,37725.33,2076.36
2023-11-25 14:07:00,37723.6,2075.74
2023-11-25 14:08:00,37723.13,2075.74
2023-11-25 14:09:00,37723.13,2075.87
2023-11-25 14:10:00,37722.63,2075.87
2023-11-25 14:11:00,37721.68,2075.87
2023-11-25 14:12:00,37711.6,2075.87
2023-11-25 14:13:00,37701.92,2075.52
2023-11-25 14:14:00,37711.1,2076.29
2023-11-25 14:15:00,37710.08,2076.29
2023-11-25 14:16:00,37710.9,2075.81
2023-11-25 14:17:00,37703.25,2075.83
2023-11-25 14:18:00,37699.83,2074.07
2023-11-25 14:19:00,37699.34,2074.08
2023-11-25 14:20:00,37699.22,2075.71
2023-11-25 14:21:00,37698.46,2074.08
2023-11-25 14:22:00,37683.25,2074.69
2023-11-25 14:23:00,37683.15,2074.69
2023-11-25 14:24:00,37683.15,2073.02
2023-11-25 14:25:00,37683.15,2073.94
2023-11-25 14:26:00,37683.15,2073.86
2023-11-25 14:27:00,37683.32,2072.24
2023-11-25 14:28:00,37683.31,2072.24
2023-11-25 14:29:00,37684.49,2073.47
2023-11-25 14:30:00,37689.46,2074.83
2023-11-25 14:31:00,37723.19,2073.64
2023-11-25 14:32:00,37702.64,2076.01
2023-11-25 14:33:00,37719.69,2076.01
2023-11-25 14:34:00,37725.91,2076.59
2023-11-25 14:35:00,37709.37,2076.59
2023-11-25 14:36:00,37709.35,2075.42
2023-11-25 14:37:00,37700.27,2075.41
2023-11-25 14:38:00,37714.9,2075.41
2023-11-25 14:39:00,37664.01,2075.41
2023-11-25 14:40:00,37682.08,2075.41
2023-11-25 14:41:00,37688.9,2075.41
2023-11-25 14:42:00,37680.62,2075.41
2023-11-25 14:43:00,37689.38,2075.41
2023-11-25 14:44:00,37687.36,2074.71
2023-11-25 14:45:00,37686.66,2072.88
2023-11-25 14:46:00,37678.17,2072.24
2023-11-25 14:47:00,37663.31,2070.81
2023-11-25 14:48:00,37665.67,2070.43
2023-11-25 14:49:00,37664.64,2070.6
2023-11-25 14:50:00,37669.0,2070.73
2023-11-25 14:51:00,37658.11,2074.0
2023-11-25 14:52:00,37680.34,2074.6
2023-11-25 14:53:00,37690.1,2074.6
2023-11-25 14:54:00,37671.48,2075.22
2023-11-25 14:55:00,37695.82,2075.34
2023-11-25 14:56:00,37676.75,2075.34
2023-11-25 14:57:00,37680.58,2075.34
2023-11-25 14:58:00,37669.99,2075.34
2023-11-25 14:59:00,37667.24,2074.45
2023-11-25 15:00:00,37667.43,2072.62
2023-11-25 15:01:00,37676.26,2073.45
2023-11-25 15:02:00,37675.88,2072.44
2023-11-25 15:03:00,37690.09,2072.44
2023-11-25 15:04:00,37690.03,2073.72
2023-11-25 15:05:00,37695.74,2073.72
2023-11-25 15:06:00,37673.53,2076.23
2023-11-25 15:07:00,37673.55,2076.23
2023-11-25 15:08:00,37669.49,2076.23
2023-11-25 15:09:00,37655.43,2076.23
2023-11-25 15:10:00,37655.43,2076.23
2023-11-25 15:11:00,37678.03,2076.23
2023-11-25 15:12:00,37677.09,2076.23
2023-11-25 15:13:00,37655.04,2076.23
2023-11-25 15:14:00,37667.5,2076.23
2023-11-25 15:15:00,37666.39,2076.23
2023-11-25 15:16:00,37669.07,2074.43
2023-11-25 15:17:00,37667.57,2074.44
2023-11-25 15:18:00,37666.54,2073.41
2023-11-25 15:19:00,37661.14,2071.99
2023-11-25 15:20:00,37652.99,2071.99
2023-11-25 15:21:00,37624.99,2070.06
2023-11-25 15:22:00,37637.01,2071.37
2023-11-25 15:23:00,37636.1,2069.37
2023-11-25 15:24:00,37642.49,2069.38
2023-11-25 15:25:00,37637.19,2070.69
2023-11-25 15:26:00,37639.79,2069.14
2023-11-25 15:27:00,37639.83,2069.14
2023-11-25 15:28:00,37654.51,2069.14
2023-11-25 15:29:00,37667.6,2073.02
2023-11-25 15:30:00,37663.32,2072.7
2023-11-25 15:31:00,37678.93,2072.7
2023-11-25 15:32:00,37678.7,2075.01
2023-11-25 15:33:00,37662.85,2074.98
2023-11-25 15:34:00,37663.08,2074.31
2023-11-25 15:35:00,37663.68,2072.81
2023-11-25 15:36:00,37662.85,2072.65
2023-11-25 15:37:00,37676.74,2072.65
2023-11-25 15:38:00,37685.17,2072.65
2023-11-25 15:39:00,37687.49,2072.65
2023-11-25 15:40:00,37693.17,2072.65
2023-11-25 15:41:00,37683.78,2072.65
2023-11-25 15:42:00,37682.18,2072.65
2023-11-25 15:43:00,37687.65,2075.08
2023-11-25 15:44:00,37687.52,2075.2
2023-11-25 15:45:00,37675.9,2075.59
2023-11-25 15:46:00,37695.0,2077.58
2023-11-25 15:47:00,37688.03,2078.0
2023-11-25 15:48:00,37702.93,2077.52
2023-11-25 15:49:00,37710.67,2077.52
2023-11-25 15:50:00,37710.42,2078.35
2023-11-25 15:51:00,37693.83,2078.35
2023-11-25 15:52:00,37688.55,2078.35
2023-11-25 15:53:00,37688.57,2078.35
2023-11-25 15:54:00,37708.92,2078.98
2023-11-25 15:55:00,37713.54,2078.99
2023-11-25 15:56:00,37690.45,2077.4
2023-11-25 15:57:00,37708.2,2077.39
2023-11-25 15:58:00,37715.0,2077.31
2023-11-25 15:59:00,37714.99,2078.96
2023-11-25 16:00:00,37690.76,2079.18
2023-11-25 16:01:00,37712.09,2077.85
2023-11-25 16:02:00,37712.17,2078.58
2023-11-25 16:03:00,37703.02,2080.0
2023-11-25 16:04:00,37732.19,2080.51
2023-11-25 16:05:00,37741.35,2081.3
2023-11-25 16:06:00,37726.91,2082.72
2023-11-25 16:07:00,37740.91,2081.9
2023-11-25 16:08:00,37740.9,2083.11
2023-11-25 16:09:00,37743.87,2082.74
2023-11-25 16:10:00,37744.7,2083.86
2023-11-25 16:11:00,37745.51,2082.9
2023-11-25 16:12:00,37752.03,2084.15
2023-11-25 16:13:00,37752.03,2083.01
2023-11-25 16:14:00,37754.45,2084.08
2023-11-25 16:15:00,37748.78,2084.08
2023-11-25 16:16:00,37753.33,2084.0
2023-11-25 16:17:00,37748.75,2084.0
2023-11-25 16:18:00,37759.71,2084.17
2023-11-25 16:19:00,37744.89,2081.28
2023-11-25 16:20:00,37744.91,2081.28
2023-11-25 16:21:00,37742.11,2081.28
2023-11-25 16:22:00,37740.49,2081.77
2023-11-25 16:23:00,37745.94,2082.01
2023-11-25 16:24:00,37745.03,2081.63
2023-11-25 16:25:00,37743.64,2081.51
2023-11-25 16:26:00,37745.4,2081.51
2023-11-25 16:27:00,37745.4,2081.51
2023-11-25 16:28:00,37731.33,2079.04
2023-11-25 16:29:00,37737.24,2078.87
2023-11-25 16:30:00,37740.29,2078.87
2023-11-25 16:31:00,37738.65,2079.75
2023-11-25 16:32:00,37737.7,2079.75
2023-11-25 16:33:00,37737.7,2077.68
2023-11-25 16:34:00,37737.68,2079.08
2023-11-25 16:35:00,37737.69,2079.08
2023-11-25 16:36:00,37737.69,2079.36
2023-11-25 16:37:00,37756.3,2081.32
2023-11-25 16:38:00,37758.64,2081.32
2023-11-25 16:39:00,37758.64,2081.32
2023-11-25 16:40:00,37737.6,2079.49
2023-11-25 16:41:00,37737.48,2077.31
2023-11-25 16:42:00,37743.23,2078.66
2023-11-25 16:43:00,37726.48,2078.62
2023-11-25 16:44:00,37742.68,2078.62
2023-11-25 16:45:00,37728.01,2078.62
2023-11-25 16:46:00,37737.87,2078.62
2023-11-25 16:47:00,37737.87,2078.62
2023-11-25 16:48:00,37743.36,2078.62
2023-11-25 16:49:00,37743.36,2078.62
2023-11-25 16:50:00,37743.36,2078.62
2023-11-25 16:51:00,37728.67,2078.62
2023-11-25 16:52:00,37743.36,2078.13
2023-11-25 16:53:00,37743.33,2077.68
2023-11-25 16:54:00,37738.31,2077.68
2023-11-25 16:55:00,37731.38,2077.72
2023-11-25 16:56:00,37731.38,2077.7
2023-11-25 16:57:00,37731.38,2077.7
2023-11-25 16:58:00,37731.38,2078.36
2023-11-25 16:59:00,37745.77,2078.91
2023-11-25 17:00:00,37734.44,2078.26
2023-11-25 17:01:00,37748.45,2078.26
2023-11-25 17:02:00,37755.74,2079.19
2023-11-25 17:03:00,37753.33,2079.59
2023-11-25 17:04:00,37753.33,2079.73
2023-11-25 17:05:00,37752.68,2079.73
2023-11-25 17:06:00,37765.0,2079.73
2023-11-25 17:07:00,37774.86,2081.01
2023-11-25 17:08:00,37773.45,2081.01
2023-11-25 17:09:00,37775.0,2079.44
2023-11-25 17:10:00,37779.96,2078.87
2023-11-25 17:11:00,37764.73,2078.87
2023-11-25 17:12:00,37782.26,2078.87
2023-11-25 17:13:00,37766.71,2078.87
2023-11-25 17:14:00,37760.76,2079.84
2023-11-25 17:15:00,37754.77,2079.84
2023-11-25 17:16:00,37785.0,2079.84
2023-11-25 17:17:00,37758.31,2077.65
2023-11-25 17:18:00,37780.75,2077.65
2023-11-25 17:19:00,37779.84,2078.54
2023-11-25 17:20:00,37780.54,2078.54
2023-11-25 17:21:00,37780.54,2078.54
2023-11-25 17:22:00,37775.98,2077.32
2023-11-25 17:23:00,37775.51,2077.07
2023-11-25 17:24:00,37775.51,2077.4
2023-11-25 17:25:00,37775.51,2077.4
2023-11-25 17:26:00,37769.75,2076.78
2023-11-25 17:27:00,37769.75,2076.47
2023-11-25 17:28:00,37769.9,2076.47
2023-11-25 17:29:00,37769.9,2076.47
2023-11-25 17:30:00,37769.3,2076.47
2023-11-25 17:31:00,37770.05,2076.58
2023-11-25 17:32:00,37771.43,2077.43
2023-11-25 17:33:00,37771.06,2077.43
2023-11-25 17:34:00,37757.65,2077.43
2023-11-25 17:35:00,37758.41,2076.4
2023-11-25 17:36:00,37758.87,2077.47
2023-11-25 17:37:00,37763.36,2077.47
2023-11-25 17:38:00,37774.41,2077.47
2023-11-25 17:39:00,37765.26,2077.69
2023-11-25 17:40:00,37779.28,2077.69
2023-11-25 17:41:00,37781.47,2077.69
2023-11-25 17:42:00,37775.35,2077.69
2023-11-25 17:43:00,37783.61,2077.69
2023-11-25 17:44:00,37785.09,2078.98
2023-11-25 17:45:00,37776.15,2078.98
2023-11-25 17:46:00,37787.0,2078.98
2023-11-25 17:47:00,37790.01,2078.98
2023-11-25 17:48:00,37791.04,2078.98
2023-11-25 17:49:00,37797.88,2078.98
2023-11-25 17:50:00,37789.02,2079.51
2023-11-25 17:51:00,37789.02,2079.22
2023-11-25 17:52:00,37797.88,2079.22
2023-11-25 17:53:00,37779.43,2079.22
2023-11-25 17:54:00,37783.88,2079.22
2023-11-25 17:55:00,37783.88,2077.33
2023-11-25 17:56:00,37776.52,2077.33
2023-11-25 17:57:00,37776.52,2077.33
2023-11-25 17:58:00,37776.52,2077.33
2023-11-25 17:59:00,37776.52,2076.52
2023-11-25 18:00:00,37776.52,2076.52
2023-11-25 18:01:00,37776.97,2076.52
2023-11-25 18:02:00,37776.97,2076.52
2023-11-25 18:03:00,37766.16,2076.52
2023-11-25 18:04:00,37781.72,2077.26
2023-11-25 18:05:00,37780.65,2077.26
2023-11-25 18:06:00,37786.66,2077.26
2023-11-25 18:07:00,37786.66,2077.26
2023-11-25 18:08:00,37786.66,2077.26
2023-11-25 18:09:00,37786.66,2077.26
2023-11-25 18:10:00,37783.03,2077.26
2023-11-25 18:11:00,37785.01,2077.26
2023-11-25 18:12:00,37787.65,2077.26
2023-11-25 18:13:00,37788.55,2077.26
2023-11-25 18:14:00,37785.42,2076.32
2023-11-25 18:15:00,37779.4,2075.75
2023-11-25 18:16:00,37779.68,2075.75
2023-11-25 18:17:00,37772.89,2075.75
2023-11-25 18:18:00,37768.62,2075.75
2023-11-25 18:19:00,37767.47,2075.75
2023-11-25 18:20:00,37766.52,2075.13
2023-11-25 18:21:00,37766.46,2075.68
2023-11-25 18:22:00,37766.46,2075.68
2023-11-25 18:23:00,37770.0,2075.68
2023-11-25 18:24:00,37774.58,2076.69
2023-11-25 18:25:00,37774.8,2075.65
2023-11-25 18:26:00,37775.25,2075.65
2023-11-25 18:27:00,37775.25,2075.65
2023-11-25 18:28:00,37786.49,2075.65
2023-11-25 18:29:00,37786.49,2076.66
2023-11-25 18:30:00,37769.78,2077.47
2023-11-25 18:31:00,37786.66,2077.32
2023-11-25 18:32:00,37789.99,2077.32
2023-11-25 18:33:00,37803.83,2077.32
2023-11-25 18:34:00,37804.51,2079.89
2023-11-25 18:35:00,37808.99,2078.44
2023-11-25 18:36:00,37791.62,2080.79
2023-11-25 18:37:00,37800.44,2081.42
2023-11-25 18:38:00,37812.8,2081.42
2023-11-25 18:39:00,37808.85,2079.12
2023-11-25 18:40:00,37801.08,2079.07
2023-11-25 18:41:00,37801.95,2079.07
2023-11-25 18:42:00,37801.95,2079.07
2023-11-25 18:43:00,37802.01,2079.07
2023-11-25 18:44:00,37816.57,2079.16
2023-11-25 18:45:00,37802.01,2080.54
2023-11-25 18:46:00,37816.38,2079.28
2023-11-25 18:47:00,37816.38,2078.93
2023-11-25 18:48:00,37802.01,2078.93
2023-11-25 18:49:00,37803.0,2079.01
2023-11-25 18:50:00,37818.92,2079.88
2023-11-25 18:51:00,37820.07,2079.88
2023-11-25 18:52:00,37819.62,2079.88
2023-11-25 18:53:00,37802.94,2080.1
2023-11-25 18:54:00,37802.98,2081.36
2023-11-25 18:55:00,37803.12,2081.43
2023-11-25 18:56:00,37817.35,2081.4
2023-11-25 18:57:00,37816.4,2081.43
2023-11-25 18:58:00,37816.4,2080.61
2023-11-25 18:59:00,37803.51,2080.61
2023-11-25 19:00:00,37804.41,2082.13
2023-11-25 19:01:00,37806.94,2082.13
2023-11-25 19:02:00,37823.76,2082.13
2023-11-25 19:03:00,37825.5,2082.13
2023-11-25 19:04:00,37823.76,2082.13
2023-11-25 19:05:00,37831.87,2083.31
2023-11-25 19:06:00,37833.26,2083.89
2023-11-25 19:07:00,37831.94,2083.89
2023-11-25 19:08:00,37830.09,2083.45
2023-11-25 19:09:00,37829.81,2083.45
2023-11-25 19:10:00,37822.01,2083.45
2023-11-25 19:11:00,37829.68,2083.45
2023-11-25 19:12:00,37828.77,2083.45
2023-11-25 19:13:00,37824.3,2083.44
2023-11-25 19:14:00,37822.83,2082.17
2023-11-25 19:15:00,37813.4,2082.17
2023-11-25 19:16:00,37816.99,2082.17
2023-11-25 19:17:00,37807.12,2083.76
2023-11-25 19:18:00,37804.37,2083.76
2023-11-25 19:19:00,37804.37,2083.76
2023-11-25 19:20:00,37811.47,2082.35
2023-11-25 19:21:00,37805.97,2083.2
2023-11-25 19:22:00,37800.0,2083.2
2023-11-25 19:23:00,37803.69,2083.2
2023-11-25 19:24:00,37803.02,2083.2
2023-11-25 19:25:00,37801.88,2083.2
2023-11-25 19:26:00,37801.86,2083.2
2023-11-25 19:27:00,37801.51,2083.2
2023-11-25 19:28:00,37799.99,2083.2
2023-11-25 19:29:00,37800.0,2083.17
2023-11-25 19:30:00,37792.84,2083.17
2023-11-25 19:31:00,37790.7,2083.17
2023-11-25 19:32:00,37799.67,2081.2
2023-11-25 19:33:00,37799.65,2081.12
2023-11-25 19:34:00,37799.67,2081.1
2023-11-25 19:35:00,37799.67,2081.1
2023-11-25 19:36:00,37799.67,2081.1
2023-11-25 19:37:00,37799.48,2081.1
2023-11-25 19:38:00,37790.01,2081.1
2023-11-25 19:39:00,37790.01,2082.48
2023-11-25 19:40:00,37790.01,2080.35
2023-11-25 19:41:00,37797.93,2080.35
2023-11-25 19:42:00,37797.06,2080.35
2023-11-25 19:43:00,37798.6,2080.35
2023-11-25 19:44:00,37797.56,2080.35
2023-11-25 19:45:00,37790.01,2080.35
2023-11-25 19:46:00,37799.67,2080.35
2023-11-25 19:47:00,37799.42,2080.35
2023-11-25 19:48:00,37799.74,2080.35
2023-11-25 19:49:00,37800.0,2081.07
2023-11-25 19:50:00,37803.44,2081.07
2023-11-25 19:51:00,37809.34,2081.5
2023-11-25 19:52:00,37826.29,2082.05
2023-11-25 19:53:00,37826.29,2082.05
2023-11-25 19:54:00,37826.29,2082.05
2023-11-25 19:55:00,37824.1,2082.5
2023-11-25 19:56:00,37814.69,2082.0
2023-11-25 19:57:00,37814.69,2081.99
2023-11-25 19:58:00,37815.29,2082.0
2023-11-25 19:59:00,37809.24,2082.0
2023-11-25 20:00:00,37821.6,2082.0
2023-11-25 20:01:00,37810.53,2081.56
2023-11-25 20:02:00,37831.35,2082.0
2023-11-25 20:03:00,37848.08,2084.57
2023-11-25 20:04:00,37880.0,2084.75
2023-11-25 20:05:00,37873.47,2084.74
2023-11-25 20:06:00,37853.63,2083.89
2023-11-25 20:07:00,37847.08,2083.89
2023-11-25 20:08:00,37840.05,2083.89
2023-11-25 20:09:00,37840.23,2083.89
2023-11-25 20:10:00,37850.46,2083.89
2023-11-25 20:11:00,37847.04,2083.89
2023-11-25 20:12:00,37835.35,2083.08
2023-11-25 20:13:00,37851.13,2083.08
2023-11-25 20:14:00,37851.13,2083.83
2023-11-25 20:15:00,37855.26,2083.83
2023-11-25 20:16:00,37851.26,2083.83
2023-11-25 20:17:00,37851.27,2083.83
2023-11-25 20:18:00,37851.27,2083.83
2023-11-25 20:19:00,37850.69,2083.89
2023-11-25 20:20:00,37840.01,2083.89
2023-11-25 20:21:00,37852.33,2083.89
2023-11-25 20:22:00,37846.0,2083.89
2023-11-25 20:23:00,37846.0,2083.79
2023-11-25 20:24:00,37844.07,2081.86
2023-11-25 20:25:00,37829.58,2081.86
2023-11-25 20:26:00,37823.3,2081.86
2023-11-25 20:27:00,37822.57,2081.86
2023-11-25 20:28:00,37818.43,2081.86
2023-11-25 20:29:00,37833.09,2081.86
2023-11-25 20:30:00,37821.94,2082.68
2023-11-25 20:31:00,37818.69,2082.49
2023-11-25 20:32:00,37827.4,2082.81
2023-11-25 20:33:00,37837.61,2082.81
2023-11-25 20:34:00,37827.4,2083.25
2023-11-25 20:35:00,37830.62,2083.25
2023-11-25 20:36:00,37815.48,2083.25
2023-11-25 20:37:00,37808.21,2083.25
2023-11-25 20:38:00,37810.4,2083.25
2023-11-25 20:39:00,37805.0,2081.42
2023-11-25 20:40:00,37823.97,2081.42
2023-11-25 20:41:00,37825.37,2081.42
2023-11-25 20:42:00,37823.97,2081.42
