,sma2_BTCUSDT,sma5_BTCUSDT,sma10_BTCUSDT,rsi14_BTCUSDT,volume_BTCUSDT,price
2023-11-28 01:24:00,0.21803917998209243,0.22762739133829513,0.234312770046742,0.23360242008811663,0.008515487288486405,37190.02
2023-11-28 01:25:00,0.2174018603663015,0.22138469145479078,0.22931208390609115,0.23016499066280846,0.0004214842568103577,37175.79
2023-11-28 01:26:00,0.2116432224093714,0.21393110986263864,0.22582323311027608,0.1816062278242261,0.008417642728869716,37185.55
2023-11-28 01:27:00,0.20994749700307835,0.21091997924202488,0.2232740461288074,0.2647589991660736,0.0018063611006158189,37191.74
2023-11-28 01:28:00,0.21599823978392152,0.21092610253764477,0.2216319603542516,0.3143403087915434,0.02440092786748535,37181.04
2023-11-28 01:29:00,0.214287340101059,0.209405994400246,0.21822684197754327,0.27064440566326353,0.0008610321246268737,37189.77
2023-11-28 01:30:00,0.21354000698016407,0.20936772380262525,0.21504578535194696,0.33893718787196947,0.07436939181327044,37178.75
2023-11-28 01:31:00,0.21267127964673804,0.20982084767842935,0.2115003376432334,0.29258497879644474,0.019403328822448253,37169.29
2023-11-28 01:32:00,0.20490205004476536,0.20733172800933275,0.20871468410782157,0.25648018873521494,0.002221824153757457,37189.15
2023-11-28 01:33:00,0.20884736195201725,0.2069352446180055,0.20851698256272044,0.3981661494492298,0.01596522152760948,37190.0
2023-11-28 01:34:00,0.21670384364425033,0.2083068628366469,0.20844177844557166,0.4037058249470663,0.0,37190.0
2023-11-28 01:35:00,0.21702629702128817,0.2083420717864577,0.20844022784521243,0.4037058249470663,0.00099650920717306,37190.45
2023-11-28 01:36:00,0.21719700763265948,0.21013313575499737,0.20957681790447324,0.40707059212838415,0.0018725943409717322,37209.04
2023-11-28 01:37:00,0.22441996327824754,0.2162181607763074,0.211397998019887,0.5332117826612671,0.004648369232251374,37208.58
2023-11-28 01:38:00,0.23129770413195416,0.21919255162320894,0.21270360351769213,0.5302794695758571,0.01345136899591913,37197.07
2023-11-28 01:39:00,0.22675680186946678,0.22027484412386045,0.21394640970117607,0.4593881160673131,0.0018996897574809692,37188.74
2023-11-28 01:40:00,0.21923036069255275,0.2200819603118589,0.21386655378296027,0.4131838458695345,0.026955423523939558,37188.74
2023-11-28 01:41:00,0.2160703175976053,0.21982018942414427,0.2146410786596249,0.4131838458695345,0.0002829965724298116,37192.61
2023-11-28 01:42:00,0.21753842885540564,0.21730504574867382,0.21644907867203855,0.44345649325174563,7.978094861053199e-05,37206.77
2023-11-28 01:43:00,0.22437823401769563,0.2170279666219166,0.21781515758363668,0.5436182982208654,0.0001821414109787617,37204.39
2023-11-28 01:44:00,0.22884705846648856,0.21814852972017462,0.21893081453812258,0.5271405097558485,0.0005629825430252635,37204.7
2023-11-28 01:45:00,0.228061789654177,0.22059172467213273,0.22007050579808762,0.5293535539135629,0.0041832312488428005,37204.37
2023-11-28 01:46:00,0.2280542025158958,0.22298440243523387,0.2211497236442561,0.5267732665764301,0.0001505300917179849,37211.24
2023-11-28 01:47:00,0.23053519673449685,0.22583632736974835,0.2213202896831561,0.5792278010751911,6.0212036687193965e-05,37204.7
2023-11-28 01:48:00,0.23066038451616677,0.2255194468214725,0.22101947321454318,0.524721370917946,0.0009317812677343266,37209.11
2023-11-28 01:49:00,0.22985235428900808,0.22624199570450898,0.22195293462746335,0.5593014114769203,0.00017461490639286248,37199.9
2023-11-28 01:50:00,0.22803144110104867,0.2255072002302363,0.22281816962482992,0.4850921244393894,0.00011891877245720808,37198.38
2023-11-28 01:51:00,0.2239609414121162,0.22459023671129685,0.22356555899531116,0.47342487080568374,0.08374139532363217,37208.98
2023-11-28 01:52:00,0.2274055021926813,0.2242442705088301,0.22483472538480243,0.5605670291149311,0.006444193226446933,37205.84
2023-11-28 01:53:00,0.23023550477231325,0.2244187844339649,0.22476262246835432,0.5340413842802914,0.0020472092473645944,37214.23
2023-11-28 01:54:00,0.2322271285716475,0.22520256627319313,0.2255255178423745,0.5983909432455127,7.827564769335214e-05,37214.23
2023-11-28 01:55:00,0.2354099330814421,0.22739623692867283,0.2262643789109049,0.5983909432455126,0.0,37215.07
2023-11-28 01:56:00,0.235728592889334,0.2299511820256761,0.22709395010013012,0.6050964613304879,0.0017040006382475891,37201.56
2023-11-28 01:57:00,0.2309221407869373,0.2288153106883648,0.22634345952894108,0.4818779423596571,0.0004244948586447174,37204.87
2023-11-28 01:58:00,0.22705270026251156,0.22866682076961098,0.2263566396319483,0.5113254854453491,0.00011440286970566853,37208.42
2023-11-28 01:59:00,0.22965508869364726,0.22777741208095748,0.22630314391975048,0.542566604368173,0.00013698238346336627,37208.4
2023-11-28 02:00:00,0.23099421860063174,0.22688494174449403,0.22696214907006862,0.5423739561313647,0.0,37204.0
2023-11-28 02:01:00,0.22931746104004347,0.22519031968195335,0.22739786776945436,0.49943754523975303,0.023177118221818133,37190.53
2023-11-28 02:02:00,0.2225383529840208,0.22350182091503257,0.22596743894317584,0.3879446536982937,0.01086676732112133,37179.92
2023-11-28 02:03:00,0.21340343849106702,0.21968241527272525,0.22395786088479497,0.318393194441578,0.00478535161571474,37162.53
2023-11-28 02:04:00,0.2027814448946117,0.2126574643739012,0.21994955897049095,0.22957431154566818,0.0057081010779459875,37179.91
2023-11-28 02:05:00,0.20277765132547287,0.20829614706931565,0.21728872876355965,0.3887788780571967,0.007004165167637837,37163.99
2023-11-28 02:06:00,0.20333151242014225,0.20217132062647636,0.2133284954602317,0.3107382936848274,0.00019267851739902068,37160.24
2023-11-28 02:07:00,0.19586956191863436,0.197534455019035,0.2101249551295048,0.29420573263087013,0.002709541650923728,37154.78
2023-11-28 02:08:00,0.1923756847392255,0.19368596372252966,0.20624147654368485,0.2703932666559715,0.0020697887611222923,37145.86
2023-11-28 02:09:00,0.18692053231362138,0.19113408027334344,0.20139119863733512,0.23378311415084355,8.27915504448917e-05,37145.86
2023-11-28 02:10:00,0.1835366686393236,0.18592162487772157,0.19654247133134106,0.23378311415084355,0.01465259912782865,37143.49
2023-11-28 02:11:00,0.1826375927527657,0.1827834358730165,0.19185112996123976,0.22366015096496153,7.526504585899244e-05,37138.85
2023-11-28 02:12:00,0.1799783007845086,0.1795090035407938,0.18784437864730208,0.203843457562751,0.0007345868475837663,37142.85
2023-11-28 02:13:00,0.1797355123594464,0.17768273062244688,0.18497034089173425,0.2479324087325029,0.0006352369870498962,37159.72
2023-11-28 02:14:00,0.18765269115795036,0.17980445255440358,0.18475248154204849,0.4081803790190033,0.0073835009987671596,37147.51
2023-11-28 02:15:00,0.1894204943779343,0.18005703849869192,0.18224050896905908,0.34107736665539456,0.0009724243924981823,37150.29
2023-11-28 02:16:00,0.18584315867741097,0.18109799875390564,0.18117834772678165,0.36498969522735103,0.0019764601042571417,37153.49
2023-11-28 02:17:00,0.1881117130240817,0.18333912495044302,0.18065502010741596,0.3928976881465439,0.0003958941412183003,37167.19
2023-11-28 02:18:00,0.19452284487336868,0.18706515033456128,0.1816171676268752,0.5012282074605559,0.0015986295740449995,37157.71
2023-11-28 02:19:00,0.19612373105112013,0.18675745472970817,0.18253589833643602,0.44067668435237417,0.02173353464224266,37160.38
2023-11-28 02:20:00,0.1935403104656963,0.1887276250951011,0.18366163419322135,0.4611732343355528,0.0005720143485283426,37171.91
2023-11-28 02:21:00,0.19892717864675902,0.1920372663771417,0.1858650372958195,0.543968382316171,0.011806075093441556,37160.45
2023-11-28 02:22:00,0.19895373363074853,0.1931027198148314,0.18753968567780532,0.4683624529811602,0.0,37160.64
2023-11-28 02:23:00,0.19467838120817405,0.19210003015723132,0.18891894469241066,0.46976471364217753,0.13394017030974578,37148.46
2023-11-28 02:24:00,0.19012989180740902,0.19068401804535284,0.1880459566932835,0.39567206315085657,0.0007466292549212051,37126.05
2023-11-28 02:25:00,0.1770079361466479,0.18542869958040242,0.18638216251377315,0.2893314497224275,0.0,37148.45
2023-11-28 02:26:00,0.17700414257750197,0.18183738669989324,0.18623950728123262,0.443747781302146,0.00031611319260776825,37154.33
2023-11-28 02:27:00,0.18773235610992245,0.18090052247019628,0.18630463249608908,0.4785873969689153,9.332865686515064e-05,37154.05
2023-11-28 02:28:00,0.18985675482921494,0.1798917095169763,0.1852858880637136,0.477077205093421,0.002646319012402174,37154.33
2023-11-28 02:29:00,0.18985675482921494,0.18079030314905964,0.18502383660393917,0.4789107001253726,0.02061509606077803,37153.94
2023-11-28 02:30:00,0.18981502556865593,0.18505977101936466,0.1845245432900562,0.4764848387064561,0.0002920283779328907,37154.31
2023-11-28 02:31:00,0.18980743843037118,0.18595683382753592,0.18316001497880308,0.4792762688725659,0.0,37152.39
2023-11-28 02:32:00,0.189219435213424,0.18565985399001406,0.1825351230362564,0.4657507026239639,0.000368798724709063,37134.34
2023-11-28 02:33:00,0.1816436776376662,0.18264260007378752,0.18049608357116043,0.35453716231777266,0.02552087174986716,37134.26
2023-11-28 02:34:00,0.17476593678396668,0.179570236496982,0.17939515732004097,0.35409743916274783,0.0001324664807118267,37134.41
2023-11-28 02:35:00,0.17479249176795975,0.17658053741103785,0.18004330826788006,0.35553177880351894,0.015450408613933968,37127.62
2023-11-28 02:36:00,0.17227356185793852,0.17249476840931166,0.17842835799951118,0.31545055415591894,0.001585081865790381,37154.26
2023-11-28 02:37:00,0.17980379660399848,0.17278103247949161,0.1784229308982681,0.5329232514820166,0.14938455772001102,37154.43
2023-11-28 02:38:00,0.18997435547260366,0.17585645770409997,0.17845239230499388,0.5340592744597078,0.0009633925869951034,37158.43
2023-11-28 02:39:00,0.1915562738046468,0.17955645908184437,0.17877026537749785,0.5616534470552649,0.0013081064970292887,37164.51
2023-11-28 02:40:00,0.19538019149937114,0.18416423903509127,0.1795897576644201,0.6023688038082735,0.0006262051815468171,37165.01
2023-11-28 02:41:00,0.19787635999453812,0.18988798961489195,0.18041932885365242,0.6057356844705115,4.515902751539547e-06,37165.58
2023-11-28 02:42:00,0.19828227189268688,0.19162088227504626,0.18144194978691175,0.6098198534195327,6.021203668719396e-06,37192.61
2023-11-28 02:43:00,0.20875252272347922,0.19746556794332548,0.18595962391739107,0.7649294815052252,0.0007270603429978671,37166.66
2023-11-28 02:44:00,0.20916222819077035,0.19872543601692172,0.18847159649037337,0.5689964857834866,1.8063611006158188e-05,37171.7
2023-11-28 02:45:00,0.201229875115704,0.19982609840442223,0.19136269084983581,0.5962062573722978,4.816962934975517e-05,37176.53
2023-11-28 02:46:00,0.2049741278584527,0.2015896075426724,0.19515468401478486,0.6220242958662913,0.00018515201281312142,37180.54
2023-11-28 02:47:00,0.20832764297962214,0.20387972010415822,0.19719217287953583,0.6433810386283697,0.007878745000519329,37194.88
2023-11-28 02:48:00,0.21528884235443968,0.20422721713052994,0.20032826209487453,0.7132253940441545,0.00013397178162900656,37194.89
2023-11-28 02:49:00,0.22073261407262024,0.20854873301359333,0.20315500653965657,0.7132715628796359,4.9674930266935016e-05,37194.88
2023-11-28 02:50:00,0.22073261407262024,0.21209718282476686,0.205509593176739,0.7131846244057518,0.027574102200900476,37194.18
2023-11-28 02:51:00,0.22046327066356852,0.21479908701661898,0.20777114379260198,0.7066789122285109,0.00013397178162900656,37192.5
2023-11-28 02:52:00,0.21956040120786824,0.21662995240668081,0.2098582518686669,0.6902928005301978,1.5053009171798491e-05,37191.27
2023-11-28 02:53:00,0.21845647258766476,0.21607732497707133,0.20975436164497197,0.6777916351167552,0.012855269832715911,37192.5
2023-11-28 02:54:00,0.21845647258766476,0.21571145806385061,0.21175773730194436,0.6861096086634458,0.008634406060943614,37194.88
2023-11-28 02:55:00,0.21982595104778468,0.2157114580638435,0.21355488311187187,0.7026575413681342,0.0007165232365776081,37194.04
2023-11-28 02:56:00,0.22041016069558594,0.21569002652917746,0.21491243372152624,0.6924524036143246,0.0007285656439150469,37171.02
2023-11-28 02:57:00,0.21135870472375018,0.21240181678181003,0.21417434795317192,0.4701710058860957,0.00031009198893904895,37192.65
2023-11-28 02:58:00,0.21083139861307032,0.21261307048066413,0.21400145601373666,0.62457613574776,0.024251903076684546,37171.55
2023-11-28 02:59:00,0.21103245777758062,0.209405994400246,0.21219190540097443,0.48169000490509306,0.0001505300917179849,37171.59
2023-11-28 03:00:00,0.20304320116538221,0.20584070552611777,0.21038623128910316,0.4819584515123029,0.000478685691663192,37190.39
2023-11-28 03:01:00,0.21019028542814056,0.2052819548008955,0.21009239252207834,0.5968357010626674,7.526504585899246e-06,37188.93
2023-11-28 03:02:00,0.21676833431966358,0.20802366041427334,0.20981561035894103,0.5868817435923859,0.0003778305302121421,37163.73
2023-11-28 03:03:00,0.2066546789881798,0.20359651768177756,0.20768043367190714,0.43917779074441976,0.0017596967721832436,37187.45
2023-11-28 03:04:00,0.20609323075521857,0.20603052769030583,0.2072889070825994,0.5671602391598773,1.3547708254618642e-05,37186.25
2023-11-28 03:05:00,0.21463634846208635,0.20827471553464605,0.20661982302997828,0.5605615492186632,0.0027321211646814257,37166.9
2023-11-28 03:06:00,0.2068405638761135,0.2046788101824255,0.20451565835002583,0.46199818370402945,7.526504585899244e-05,37166.9
2023-11-28 03:07:00,0.19950000758714026,0.20130640512029885,0.20419623467716264,0.46199818370402956,0.0,37192.46
2023-11-28 03:08:00,0.2091963703130446,0.20570446219860372,0.20418150397380685,0.5908304463854159,0.0007391027503353059,37192.47
2023-11-28 03:09:00,0.21889652660809134,0.20647293579877513,0.20580343194376027,0.5908755802914523,0.00038234643296368166,37192.46
2023-11-28 03:10:00,0.21889652660809134,0.20742357744361328,0.20742148341284405,0.5908163003441743,0.009033310803996273,37194.03
2023-11-28 03:11:00,0.21948832339417734,0.21157670269716178,0.20770369267721023,0.5989291343586219,0.0016558310088978338,37174.8
2023-11-28 03:12:00,0.21278888029013032,0.2127860535818904,0.20660819352733384,0.48604737619692007,0.00013848768438054612,37167.4
2023-11-28 03:13:00,0.2026866056660772,0.20894980887663905,0.2068927286922353,0.44826063224926427,0.0017476543648458048,37185.7
2023-11-28 03:14:00,0.20682159603041228,0.2079134410931296,0.20675705116128285,0.5498133506399536,0.0003778305302121421,37185.3
2023-11-28 03:15:00,0.21361208479385496,0.206817371177344,0.20668339764448262,0.5475646118816606,0.00013999298529772597,37184.77
2023-11-28 03:16:00,0.21325928286369233,0.205399828241557,0.2080688590605071,0.5443795694852984,0.00015805659630388412,37154.61
2023-11-28 03:17:00,0.201616819168148,0.20230909477789893,0.20711601514316413,0.3909354923726853,0.0005690037466939829,37167.43
2023-11-28 03:18:00,0.19503877027662853,0.20231368724961385,0.20517543880051647,0.4643776347790447,0.00016407779997260354,37165.92
2023-11-28 03:19:00,0.19932929697576895,0.19928571756604896,0.2031170168309977,0.45722215114952547,1.3547708254618642e-05,37162.91
2023-11-28 03:20:00,0.1976146037237676,0.19585820284335043,0.20082600480840895,0.4423818395512781,0.0007225444402463274,37161.8
2023-11-28 03:21:00,0.1960516532374328,0.19234190033417775,0.19832721233843742,0.43667679594318787,0.0007586716622586439,37158.99
2023-11-28 03:22:00,0.19456457413393125,0.19301240120444874,0.197101462758841,0.4216377726695295,0.00028450187334699145,37158.85
2023-11-28 03:23:00,0.19344547123715827,0.1916989542941927,0.19643858110764612,0.4208514084522412,0.0,37158.19
2023-11-28 03:24:00,0.1931419857058323,0.19051562741583083,0.1943057303211404,0.4168903513935047,9.332865686515064e-05,37154.66
2023-11-28 03:25:00,0.19155248023550442,0.18925269769443176,0.19193021057928306,0.39504710731100334,0.0007225444402463274,37133.8
2023-11-28 03:26:00,0.18229996509916546,0.18496639076117205,0.18797850557789886,0.2862262022075498,0.013031390040025952,37170.19
2023-11-28 03:27:00,0.18819137797605734,0.1866809135344738,0.18918642325342816,0.5314018503685576,0.0,37177.42
2023-11-28 03:28:00,0.20473892657167525,0.189523653525562,0.18996094813009634,0.5681372532913215,0.030622336558189668,37176.75
2023-11-28 03:29:00,0.2072275079285575,0.19236486269274877,0.19080059822161743,0.5641885359851583,0.0,37175.62
2023-11-28 03:30:00,0.2065446654830687,0.1955734695970719,0.1917860047463904,0.5571214002482602,0.005504885454126708,37170.16
2023-11-28 03:31:00,0.2040447034187629,0.20113954531468892,0.1924341556942366,0.5223990872920736,0.00014300358713208565,37170.62
2023-11-28 03:32:00,0.20214791884796668,0.20120537074258849,0.19333582979990638,0.5253774123244833,0.0028736194508963316,37186.45
2023-11-28 03:33:00,0.20832764297962214,0.20258770472856114,0.19547565828799662,0.6203981907874607,0.0004049259467213794,37185.58
2023-11-28 03:34:00,0.21400282241544133,0.20393942223644146,0.19759920547237897,0.6139934016846244,0.000289017776098531,37148.61
2023-11-28 03:35:00,0.19964795678366087,0.19980466686975618,0.1971301488653907,0.40082047067356386,0.0,37170.22
2023-11-28 03:36:00,0.19382103458217514,0.199813851813186,0.19995379210945785,0.5196186940605059,0.00012493997612592747,37168.87
2023-11-28 03:37:00,0.20150680566303691,0.1995459576298586,0.19985145248611857,0.5128678297333911,1.5053009171798491e-05,37167.55
2023-11-28 03:38:00,0.20049392270223976,0.19665270044991345,0.1990862312115702,0.5058976931079175,1.2042407337438793e-05,37166.34
2023-11-28 03:39:00,0.19953414970941097,0.19370739525720637,0.19827914372747557,0.4991521893128569,7.07491431074529e-05,37165.49
2023-11-28 03:40:00,0.19875267446623823,0.19629142600839344,0.1974937646483319,0.49413600592932394,7.526504585899246e-06,37164.68
2023-11-28 03:41:00,0.19812294198873914,0.19544334956516707,0.1970689001514181,0.48906410561859737,7.526504585899246e-06,37162.14
2023-11-28 03:42:00,0.1968520963263103,0.19441310507728815,0.19641144560145207,0.47248247690357326,0.0003266502990280272,37159.3
2023-11-28 03:43:00,0.19481115612813227,0.19315017535588197,0.19430650562132,0.45356796847648273,5.419083301847457e-05,37156.45
2023-11-28 03:44:00,0.19265261528656552,0.19163619051409597,0.19204805620616483,0.43431381291007365,0.029810979363829728,37153.77
2023-11-28 03:45:00,0.1905547715512661,0.18984206489774635,0.19244811109741633,0.41596399873356993,0.11734573299875513,37131.32
2023-11-28 03:46:00,0.18102153229844475,0.1847352363515533,0.18943219340948403,0.2892210393587261,0.00031611319260776825,37128.13
2023-11-28 03:47:00,0.17129482101940496,0.17952890425155132,0.18627362048901475,0.2743966621814484,0.001567018254784223,37115.86
2023-11-28 03:48:00,0.1654299631265026,0.17287900520939203,0.18226609387489745,0.22173285944961743,0.0003838517338808615,37114.6
2023-11-28 03:49:00,0.16029726407793277,0.1664725071680806,0.1782546907598963,0.2166413620759546,0.00578336612380498,37102.83
2023-11-28 03:50:00,0.155354243486439,0.15867449019736668,0.17339665985177533,0.17172269842933016,0.0027065310490893683,37117.2
2023-11-28 03:51:00,0.15634057146325375,0.15651296684388782,0.16971553461211286,0.3070367643870273,0.00026041705867211386,37103.36
2023-11-28 03:52:00,0.15654163062775694,0.1527211160318629,0.16515832017260834,0.2492927085277993,0.005301669830307428,37108.61
2023-11-28 03:53:00,0.15328295473513265,0.1516112687009219,0.16122832357618577,0.2940295378602753,0.004819973536809876,37109.78
2023-11-28 03:54:00,0.1557184261240323,0.15087341157884993,0.15760999765083739,0.3041636684849214,0.00017461490639286248,37117.69
2023-11-28 03:55:00,0.1591629869045974,0.15314821590128247,0.15481271461278467,0.3717960025917262,0.003763252292949623,37117.04
2023-11-28 03:56:00,0.16191711810139608,0.15312372271879937,0.15370558596024608,0.36820858720060423,6.623324035591336e-05,37137.86
2023-11-28 03:57:00,0.16956874705998004,0.15840506519013786,0.1544599530323154,0.5243746406143879,0.0029443685940037847,37114.79
2023-11-28 03:58:00,0.16871519400312351,0.15935111436325755,0.15437699591339893,0.39790035965650894,0.003763252292949623,37135.95
2023-11-28 03:59:00,0.16799062229707573,0.16335728052195364,0.15603226179095842,0.5220459459332341,0.0003477245118685451,37135.17
2023-11-28 04:00:00,0.17572191620764244,0.16603316070742125,0.1585395825628808,0.5178681277492645,0.019245272226144368,37135.01
2023-11-28 04:01:00,0.17536532070833033,0.16878405126423246,0.15992039217784182,0.5169518684810158,0.008652469671949773,37135.0
2023-11-28 04:02:00,0.1753008300329313,0.16834623562747097,0.1623734419373868,0.5168902830075855,0.11366978815900193,37112.41
2023-11-28 04:03:00,0.16672736377293162,0.16798189953814813,0.16266805600458412,0.3934374393538237,0.0006864172182340111,37145.01
2023-11-28 04:04:00,0.17052472648367,0.1693688259958428,0.16539943852761851,0.5723721331164846,0.0,37140.24
2023-11-28 04:05:00,0.18108222940471208,0.17014495371553906,0.16714774042640457,0.5475924194470373,2.8600717426417133e-05,37136.77
2023-11-28 04:06:00,0.1779563284320389,0.17041437872277143,0.16867740767531458,0.5292841768052293,0.00023783754491441615,37134.84
2023-11-28 04:07:00,0.17590780109557613,0.17038988554030254,0.16844326702191026,0.518749771379768,0.0008956540457220102,37132.84
2023-11-28 04:08:00,0.17441692842293222,0.17351735877766927,0.169842683841118,0.5073545966283072,0.0008309261062832766,37130.09
2023-11-28 04:09:00,0.17261498308067758,0.17123336951179624,0.16938835793748552,0.4911430841598182,0.014213051260012134,37143.46
2023-11-28 04:10:00,0.17664375350904749,0.1717262948091296,0.17003108178408866,0.5715019576773885,0.00028149127151263175,37143.48
